2026-06-12T11:21:48.745127219Z time="2026-06-12T11:21:48Z" level=info msg="tear down VLAN network successfully"
2026-06-12T11:21:49.079132057Z time="2026-06-12T11:21:49Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T11:21:49.143572755Z time="2026-06-12T11:21:49Z" level=info msg="link monitor cnet-111938 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-111938(-br|-bo)}}"
2026-06-12T11:21:49.144154063Z time="2026-06-12T11:21:49Z" level=info msg="cluster network cnet-111938 has been changed, vid hash: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
2026-06-12T11:21:49.144301104Z time="2026-06-12T11:21:49Z" level=info msg="cluster network cnet-111938 is not set on this node, skip"
2026-06-12T11:21:49.243685354Z time="2026-06-12T11:21:49Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T11:21:49.245392515Z time="2026-06-12T11:21:49Z" level=info msg="link monitor cnet-111938 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-111938(-br|-bo)}}"
2026-06-12T11:21:49.279567956Z time="2026-06-12T11:21:49Z" level=error msg="error syncing 'hp-69-tink-system': handler harvester-network-vlanconfig-controller: update status into vlanstatus cnet-111938-hp-69-tink-system-8d50df77 failed, error: failed to delete vlanstatus cnet-111938-hp-69-tink-system-8d50df77, error: vlanstatuses.network.harvesterhci.io \"cnet-111938-hp-69-tink-system-8d50df77\" not found, teardown error: <nil>, requeuing"
2026-06-12T11:21:49.343512020Z time="2026-06-12T11:21:49Z" level=info msg="link monitor cnet-111938 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-111938(-br|-bo)}}"
2026-06-12T11:21:49.345202932Z time="2026-06-12T11:21:49Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T11:21:50.324410402Z time="2026-06-12T11:21:50Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T11:22:08.273441468Z time="2026-06-12T11:22:08Z" level=info msg="link monitor cnet-111938 has been removed"
2026-06-12T11:26:13.769340582Z time="2026-06-12T11:26:13Z" level=info msg="cluster network cnet-eno50 has been changed, vid hash: "
2026-06-12T11:26:13.769525637Z time="2026-06-12T11:26:13Z" level=info msg="cluster network cnet-eno50 is not set on this node, skip"
2026-06-12T11:26:13.783419669Z time="2026-06-12T11:26:13Z" level=info msg="cluster network cnet-eno50 has been changed, vid hash: "
2026-06-12T11:26:13.783524860Z time="2026-06-12T11:26:13Z" level=info msg="cluster network cnet-eno50 is not set on this node, skip"
2026-06-12T11:26:13.806341102Z time="2026-06-12T11:26:13Z" level=info msg="vlan config cnet-eno50 has been changed, spec: {Description: ClusterNetwork:cnet-eno50 NodeSelector:map[] Uplink:{NICs:[eno50] LinkAttrs:0x3419d4163f0 BondOptions:0x341a2eea720}}"
2026-06-12T11:26:13.806363694Z time="2026-06-12T11:26:13Z" level=info msg="vc cnet-eno50 matchedNodes: [hp-117-tink-system hp-150-tink-system hp-69-tink-system], include this node: hp-69-tink-system"
2026-06-12T11:26:13.813222930Z time="2026-06-12T11:26:13Z" level=info msg="cluster network cnet-eno50 has been changed, vid hash: "
2026-06-12T11:26:13.880062666Z time="2026-06-12T11:26:13Z" level=info msg="cluster network cnet-eno50 is not set on this node, skip"
2026-06-12T11:26:13.880110734Z time="2026-06-12T11:26:13Z" level=info msg="cluster network cnet-eno50 has been changed, vid hash: 72d1b5da6eeaf1789df86487da50ad5e9dadb5ffaecb56b6de592aa286c9c1b8"
2026-06-12T11:26:13.885621734Z time="2026-06-12T11:26:13Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T11:26:14.313128251Z time="2026-06-12T11:26:14Z" level=info msg="cluster network cnet-eno50 is not set on this node, skip"
2026-06-12T11:26:14.379067437Z time="2026-06-12T11:26:14Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T11:26:14.386426551Z time="2026-06-12T11:26:14Z" level=info msg="cluster network cnet-eno50 has been changed, vid hash: 72d1b5da6eeaf1789df86487da50ad5e9dadb5ffaecb56b6de592aa286c9c1b8"
2026-06-12T11:26:14.480106004Z time="2026-06-12T11:26:14Z" level=error msg="error syncing 'cnet-eno50': handler harvester-network-cn-controller: can't run diff on an empty vidset, requeuing"
2026-06-12T11:26:14.543413241Z time="2026-06-12T11:26:14Z" level=info msg="cluster network cnet-eno50 has been changed, vid hash: 72d1b5da6eeaf1789df86487da50ad5e9dadb5ffaecb56b6de592aa286c9c1b8"
2026-06-12T11:26:14.579900317Z time="2026-06-12T11:26:14Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T11:26:14.579927949Z time="2026-06-12T11:26:14Z" level=error msg="error syncing 'cnet-eno50': handler harvester-network-cn-controller: can't run diff on an empty vidset, requeuing"
2026-06-12T11:26:14.580981548Z time="2026-06-12T11:26:14Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T11:26:14.680155104Z time="2026-06-12T11:26:14Z" level=info msg="cluster network cnet-eno50 has been changed, vid hash: 72d1b5da6eeaf1789df86487da50ad5e9dadb5ffaecb56b6de592aa286c9c1b8"
2026-06-12T11:26:14.780657735Z time="2026-06-12T11:26:14Z" level=info msg="link monitor cnet-eno50 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-eno50(-br|-bo)}}"
2026-06-12T11:26:14.878923729Z time="2026-06-12T11:26:14Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T11:26:14.880779002Z time="2026-06-12T11:26:14Z" level=error msg="error syncing 'cnet-eno50': handler harvester-network-cn-controller: can't run diff on an empty vidset, requeuing"
2026-06-12T11:26:14.880922663Z time="2026-06-12T11:26:14Z" level=info msg="vlan config cnet-eno50 has been changed, spec: {Description: ClusterNetwork:cnet-eno50 NodeSelector:map[] Uplink:{NICs:[eno50] LinkAttrs:0x341a1da13e0 BondOptions:0x341a2eeb0f8}}"
2026-06-12T11:26:14.880939923Z time="2026-06-12T11:26:14Z" level=info msg="vc cnet-eno50 matchedNodes: [hp-117-tink-system hp-150-tink-system hp-69-tink-system], include this node: hp-69-tink-system"
2026-06-12T11:26:14.980449504Z time="2026-06-12T11:26:14Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T11:26:15.078930892Z time="2026-06-12T11:26:14Z" level=info msg="cluster network cnet-eno50 has been changed, vid hash: 72d1b5da6eeaf1789df86487da50ad5e9dadb5ffaecb56b6de592aa286c9c1b8"
2026-06-12T11:26:15.100014141Z time="2026-06-12T11:26:15Z" level=info msg="link monitor cnet-eno50 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-eno50(-br|-bo)}}"
2026-06-12T11:26:15.280015662Z time="2026-06-12T11:26:15Z" level=info msg="cluster network cnet-eno50 will add 1 vlans, remove 0 vlans"
2026-06-12T11:26:15.285026249Z time="2026-06-12T11:26:15Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T11:26:15.381011057Z time="2026-06-12T11:26:15Z" level=info msg="link monitor cnet-eno50 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-eno50(-br|-bo)}}"
2026-06-12T11:26:15.381846382Z time="2026-06-12T11:26:15Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T11:26:15.681406533Z time="2026-06-12T11:26:15Z" level=info msg="vlan config cnet-eno50 has been changed, spec: {Description: ClusterNetwork:cnet-eno50 NodeSelector:map[] Uplink:{NICs:[eno50] LinkAttrs:0x341a1da13e0 BondOptions:0x341a2eeb0f8}}"
2026-06-12T11:26:15.681444724Z time="2026-06-12T11:26:15Z" level=info msg="vc cnet-eno50 matchedNodes: [hp-117-tink-system hp-150-tink-system hp-69-tink-system], include this node: hp-69-tink-system"
2026-06-12T11:26:15.778975404Z time="2026-06-12T11:26:15Z" level=info msg="cluster network cnet-eno50 has been changed, vid hash: 72d1b5da6eeaf1789df86487da50ad5e9dadb5ffaecb56b6de592aa286c9c1b8"
2026-06-12T11:26:15.779396362Z time="2026-06-12T11:26:15Z" level=info msg="link monitor cnet-eno50 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-eno50(-br|-bo)}}"
2026-06-12T11:26:15.780771359Z time="2026-06-12T11:26:15Z" level=info msg="cluster network cnet-eno50 will add 0 vlans, remove 0 vlans"
2026-06-12T11:26:16.011189633Z time="2026-06-12T11:26:16Z" level=info msg="vlan config cnet-eno50 has been changed, spec: {Description: ClusterNetwork:cnet-eno50 NodeSelector:map[] Uplink:{NICs:[eno50] LinkAttrs:0x341a1da13e0 BondOptions:0x341a2eeb0f8}}"
2026-06-12T11:26:16.011221496Z time="2026-06-12T11:26:16Z" level=info msg="vc cnet-eno50 matchedNodes: [hp-117-tink-system hp-150-tink-system hp-69-tink-system], include this node: hp-69-tink-system"
